account_name;date;content;link;likes;source
bavaria_colombia;2024-07-18;🆕 #ValeLaPenaVer 🇨🇴 | Orgullo patrio es el sentimiento de esta semana y Bavaria demuestra una vez más su amor por Colombia 🎉🇨🇴❤️ Después de haber iluminado la fachada de su edificio de la calle 127 con el amarillo, azul y rojo de nuestra bandera, esta vez se adelanta al 20 de julio y lanza una emotiva campaña que resalta cómo la compañía ha estado presente en la vida de los colombianos por 135 años. 🤓 Conoce más en @bavaria_colombia y unámonos para que juntos #BrindemosPorColombia 🍺👏🏼;https://www.instagram.com/p/C9k_2o6S986/?img_index=1;181;instagram
bavaria_colombia;2024-07-18;📢✨¿Alguien por aquí se acuerda del emblemático pito de la Cervecería de Barranquilla? Cada mediodía, para marcar el cambio de turno en nuestra Cervecería, retumbaba este sonido que con el tiempo se convirtió en una señal icónica para los curramberos. Tanta fue la acogida del pito que fue utilizado para anunciar el comienzo de Carnaval y muchos fin de año en La Arenosa 🍻✨ #BrindemosPorColombia;https://www.instagram.com/p/C9k06ORpFHw/?img_index=1;116;instagram
bavaria_colombia;2024-07-17;"🇨🇴Julio ha sido un mes cargado de grandes emociones 🍺 Alegrías, sueños e ilusiones que se han hecho realidad ⭐; y otras que nos han enseñado que si permanecemos unidos somos más fuertes. En Bavaria llevamos más de 135 años acompañando las celebraciones de los colombianos y escribiendo historia juntos. Nuestra unión va más allá del tiempo, e incluso del espacio💫 Y por eso, no pudimos esperar para decírtelo, Colombia🇨🇴 Hoy nos adelantamos a celebrar desde ya nuestro 20 de julio, recordando los momentos que hemos vivido y brindando por el país que tantas alegrías nos ha regalado. Salud, ¡Y que nunca falten los motivos para brindar! 🍻 #BrindemosPorColombia";https://www.instagram.com/p/C9iUopOpeCv/;2312;instagram
bavaria_colombia;2024-07-15;"Nuestro corazón late fuerte por Colombia 🇨🇴❤️Llevamos más de 135 años celebrando junto a todo un país y hoy les damos GRACIAS. Tanto al equipo de cracks, que lo dejó todo en la cancha, como a los hinchas que mandaron toda su fuerza y energía positiva; su pasión nos demostró lo fuertes que podemos llegar a ser cuando jugamos UNIDOS. 🏆🍻 #BrindemosPorColombia";https://www.instagram.com/p/C9dRS7Lpmr2/;9606;instagram
bavaria_colombia;2024-07-13;"#ValeLaPenaCreer 🤞🏻 Este es el mensaje de Bavaria ""¡En Bavaria CREEMOS! ⚽️🇨🇴​ Y desde ya nuestro edificio refleja esos colores que tanto nos han hecho soñar: amarillo, azul y rojo. Hoy son símbolo de unión, esperanza y celebración, y nos muestran lo lejos que podemos llegar cuando estamos unidos. ​ En Bavaria llevamos más de 135 años acompañando a Colombia, cantando nuestro himno con orgullo e impulsando campeones; hoy gritamos con fuerza ¡VAMOS COLOMBIA! porque tus triunfos siempre serán nuestras celebraciones!""";https://www.instagram.com/p/C9XfGhbub8m/;1076;instagram
bavaria_colombia;2024-07-12;"¡En Bavaria CREEMOS! ⚽️🇨🇴​ Y desde ya nuestro edificio refleja esos colores que tanto nos han hecho soñar: amarillo, azul y rojo. Hoy son símbolo de unión, esperanza y celebración, y nos muestran lo lejos que podemos llegar cuando estamos unidos. ​​ En Bavaria llevamos más de 135 años acompañando a Colombia, cantando nuestro himno con orgullo e impulsando campeones; hoy gritamos con fuerza ¡VAMOS COLOMBIA! porque tus triunfos siempre serán nuestras celebraciones. #BrindemosPorColombia";https://www.instagram.com/p/C9WEuxhpFPM/;13604;instagram
bavaria_colombia;2024-07-10;¡Seguimos en la búsqueda de agricultores de cebada en Boyacá y Cundinamarca para integrarlos a nuestro programa #SiembraBavaria! 🌾🚜 Si eres agricultor y estás interesado en cultivar cebada maltera ¡Esta convocatoria es para ti ⭐️ ¡Llama al 315 323 3122 y únete! #sostenibilidadbavaria;https://www.instagram.com/p/C9P-rb3Jo5b/;67;instagram
bavaria_colombia;2024-07-08;🌟 ¡Así va nuestra Cervecería del Atlántico! 🌟 Estamos muy orgullosos de compartir cómo este sueño se convierte en realidad. Este avance refleja nuestro compromiso con la Región Caribe y con todo el país para seguir creando un futuro con más motivos para brindar🍻🇨🇴 #CerveceríaDelAtlántico;https://www.instagram.com/p/C9LersOJY6T/;761;instagram
bavaria_colombia;2024-07-08;¡Seguimos apostando por el progreso de la región Antioqueña! 🍻🇨🇴 A través del mecanismo de Obras por Impuestos, destinaremos cerca de $11.500 millones para ejecutar un nuevo proyecto de educación en sedes urbanas y rurales en el departamento #ObrasPorImpuestos #SostenibilidadBavaria;https://www.instagram.com/p/C9LTRPWJGf2/?img_index=1;73;instagram
bavaria_colombia;2024-07-05;📢Desde Bavaria queremos recordarte la importancia de #ViajarSeguro 🚦🚗 No olvides usar tu casco y entregar las llaves si tomas. ¡Conduce con precaución y disfruta responsablemente! #SeguridadVial #ViveResponsable;https://www.instagram.com/p/C9DwBvKpXjV/;162;instagram
bavaria_colombia;2024-07-04;🌟¡Presentamos Pony Malta Go! 🌟 Nuestra última innovación dedicada al esfuerzo y a la pasión de los atletas de Colombia. 🚀💪¡Seguimos comprometidos con el impulso del deporte colombiano! #PonyMaltaGo #DeporteColombiano;https://www.instagram.com/p/C9BKCKQJQdb/?img_index=1;193;instagram
bavaria_colombia;2024-07-04;🏫🙌A propósito de “Soñando futuro” con Obras por Impuestos, Sergio Rincón, presidente de Bavaria, recalca nuestro compromiso con el desarrollo educativo de Colombia y cómo seguimos generando progreso para las regiones, llevando tecnología e innovación a más de 6 mil estudiantes en Antioquia💪🇨🇴 Conoce más detalles de esta noticia en Bavaria.co. #SostenibilidadBavaria #ObrasPorImpuesto;https://www.instagram.com/p/C9Ac6k_uNaP/;263;instagram
bavaria_colombia;2024-07-04;🏫🙌¡Grandes noticias para Antioquia! A través del mecanismo de Obras por Impuestos y de la mano de la Gobernación de Antioquia, la Agencia de Renovación del Territorio, el Ministerio de Educación y el MINTIC llevaremos tecnología y formación digital a más 6 mil estudiantes de los municipios de Briceño, Ituango, Valdivia y Yondó. ¡Seguimos creando un futuro con más motivos para brindar 🍻 #SostenibilidadBavaria #ObrasPorImpuestos;https://www.instagram.com/p/C9AX3CoOO9b/;119;instagram
bavaria_colombia;2024-07-03;✨ ¡Creemos en el poder de convertir sueños en realidad! ✨ Presentamos “Soñando futuro” con Obras por Impuestos. 📚💻 Con un aporte de más de $11.000 millones, junto a la Gobernación de Antioquia, la ART y los Ministerios de Educación y TIC, llevaremos tecnología y formación digital a más de 6 mil estudiantes en Briceño, Ituango, Valdivia y Yondó. #ObrasPorImpuestos #sostenibilidadbavaria;https://www.instagram.com/p/C89qrldujeo/;3012;instagram
bavaria_colombia;2024-06-28;🍋¡Llegó la nueva #ColayPolaLimaLimón!🍋 Perfecta para las tardeadas y para compartir con tus amigos. Dale ese toque fresquito a todos tus momentos. ¿Qué esperas para probarla? Pídela ya por nuestra app de domicilios TaDa.🌟🎉;https://www.instagram.com/p/C8xNe7epfgw/;222;instagram
bavaria_colombia;2024-06-27;🚛🏍🚗️ Si viajas por carretera en estas vacaciones, ten presente los siguientes tips: ​ 1️⃣No adelantes en curva ni en doble línea​ 2️⃣Mantén una distancia adecuada ​ 3️⃣Ten presente los puntos ciegos de otros vehículos #SeguridadVialBavaria #ViveResponsable;https://www.instagram.com/p/C8vFnyiJxNh/?img_index=1;127;instagram
bavaria_colombia;2024-06-25;🌟⚾🍻 Desde desde hace 17 años Don Albeiro realiza el famoso “Campeonato de tapitas” en su tienda @tienda_tyr_esteban , el cual se ha convertido en una tradición en Cartagena. No te pierdas esta increíble historia de emprendimiento y unión familiar. #EmprendedoresBavaria #LaÚltimaYNosVamos #SoyDeTienda;https://www.instagram.com/p/C8qCHBFpQkT/;91;instagram
bavaria_colombia;2024-06-20;📣🏓 Ping Pong para resolver tus dudas sobre nuestra convocatoria de la Aceleradora 100+ ¡Inscríbete hasta el 30 de junio y no pierdas la oportunidad de participar! #Aceleradora100 #SostenibilidadBavaria;https://www.instagram.com/p/C8dJLvMp9XY/;240;instagram
bavaria_colombia;2024-06-19;¡Seguimos entre las 5 mejores empresas para trabajar en el país, según el Ranking Merco Talento 2024!🌟 Este reconocimiento refleja el compromiso, la pasión y dedicación de nuestro equipo de #CreadoresDeBrindis, que día a día innova para hacer posible un futuro con más motivos para brindar.;https://www.instagram.com/p/C8am3xYJGb1/;288;instagram
bavaria_colombia;2024-06-18;📢🌟 Llega nuevo capítulo de #LaUltimaYNosVamos Conoce a Albeiro Aristizabal y a su familia que desde hace 18 años llegaron a Cartagena a emprender con su negocio @tienda_tyr_esteban y a demostrar, como él mismo lo dice, “que sí se puede crecer en la vida”. ¡No te lo pierdas! #LaÚltimaYNosVamos #SoyDeTienda;https://www.instagram.com/p/C8YO44EJDaG/;1546;instagram
bavaria_colombia;2024-06-18;🍺♻️¡Una imagen para no olvidar cuáles son nuestras botellas que puedes retornar! También recuerda: 1️⃣ Revisar que las botellas no estén rotas 🍻 2️⃣ Asegurar que no tengan nada adentro o removerlo si es necesario 🚯 3️⃣ Lavar y escurrir para que tu botella quede seca🚰 #SostenibilidadBavaria #Retornatón;https://www.instagram.com/p/C8XsQvVJYUM/;13970;instagram
bavaria_colombia;2024-06-18;Del 7 al 20 de junio pide por Tada y gánate 1 año de cerveza con la retornatón de botellas vividas de @tada.colombia y @bavaria_colombia #Retornaton;https://www.instagram.com/p/C8XQok-OGxB/;661;instagram
bavaria_colombia;2024-06-17;🍻🟢 ¡Faltan pocos días para terminar nuestra Retornatón de Botellas Vividas! Aquí te dejamos algunos tips para que ganes un año de cerveza mientras cuidas el medio ambiente: 1️⃣ Revisa que las botellas no estén rotas 🍻 2️⃣ Revisa que no tenga nada adentro y remueve de ser necesario 🚯 3️⃣ Lava y escurre para que tu botella quede seca🚰 Retorna tus botellas por la app TaDa y participa. Aplican TyC, conócelos en Bavaria.co. ♻️⚡ #SostenibilidadBavaria #Retornatón;https://www.instagram.com/p/C8VabBdJVjY/;131;instagram
bavaria_colombia;2024-06-14;¡En este mes del medio ambiente, @Bavaria_Colombia llega con sorpresas!♻️🙌 Así como lo escuchas, sigue estos simples pasos y gana un año de cerveza por retornar tus botellas de vidrio y cuidar al planeta. ��� 1. Ingresa a la App de domicilios TaDa @tada.Colombia y selecciona la opción “tengo botellas” al comprar productos. 2. ⁠La persona que más botellas devuelva podrá ganar un año de cerveza. Aplican TyC, consúltalos en Bavaria.co #Publicidad;https://www.instagram.com/p/C8M0w1-xTDh/;232;instagram
bavaria_colombia;2024-06-13;¿Aún no has participado en la Retornatón de Botellas Vividas? Pide por nuestra App de domicilios @tada.colombia y marca la opción “tengo botellas”. La persona que más botellas retorne ganará un año de cerveza ¡Participa ya! 🍺♻️ #SostenibilidadBavaria;https://www.instagram.com/p/C8LVtxVp6ev/;53;instagram
bavaria_colombia;2024-06-12;¿Conocías estos datos sobre la retornabilidad? 🍻🌍Cada vez que retornas tu botella de vidrio contribuyes a cuidar al planeta y crear más motivos para brindar. Además, hasta el 20 de junio, retornando a través de nuestra app @tada.colombia ,podrás participar por un año de cerveza 📲♻️ #Retornatón #SostenibilidadBavaria;https://www.instagram.com/p/C8IkZtwJJed/?img_index=1;204;instagram
bavaria_colombia;2024-06-11;🍻♻️ Lo prometido es deuda y por eso, te traemos más sorpresas ¡Únete a la Retornatón de Botellas Vividas! Retorna tus botellas con la app Tada del 7 al 20 de junio y participa para ganar un año de cerveza. ¡Cada botella que retornas es un motivo nuevo para brindar! 🌍🎉 #Retornatón #BotellasVividas;https://www.instagram.com/p/C8GNAxSJ5sq/;161;instagram
bavaria_colombia;2024-06-11;🌟Hoy el brindis va por nuestro equipo de Marketing 🌟 Por sexto año consecutivo hemos ganado el premio al Anunciante del Año en los @effiecolombia . Además, nuestro VP de Marketing, Álvaro De Luna, está entre los 25 mejores CMOs de Colombia 2024 según @forbescolombia Forbes. Esto es el resultado de un equipo que hace de la creatividad y la innovación la mejor herramienta para acercarse a nuestros consumidores. 🎉👏 ¡Felicitaciones y gracias por seguir creando más motivos para brindar!🎉👏;https://www.instagram.com/p/C8F2zm3JqMr/?img_index=1;294;instagram
bavaria_colombia;2024-06-07;🍻🟢 Sorpresa de viernes: ¡Llega la Retornatón de Botellas Vividas!​ Sigue estos dos pasos sencillos y gana un año de cerveza, mientras cuidas al medio ambiente: ​ 1. Del 7 al 20 de junio pide por la App de domicilios TaDa y marca la opción “tengo botellas“ al comprar.​ 2. La persona que más botellas retorne en la app TaDa será la ganadora de un año de cerveza. ​ Aplican TyC, conócelos en Bavaria.co. ​ ♻️⚡¿Qué esperas para unirte a este movimiento por el medio ambiente?​ #SostenibilidadBavaria #Retornatón;https://www.instagram.com/p/C77g49YJ5De/;219;instagram
bavaria_colombia;2024-06-06;🍻🔄 Descubre la magia de la retornabilidad ✨ Comprometidos con la economía circular, lanzamos #BotellasVividas, porque los 30 usos que le damos a las botellas retornables son mucho más que un número... Son 30 nuevos motivos para brindar 🌍 Retorna tus botellas y recorramos juntos el camino del punto A al punto B. #SostenibilidadBavaria;https://www.instagram.com/p/C74fB1LpuDV/;151;instagram
bavaria_colombia;2024-06-05;Si tienes un proyecto de sostenibilidad y quieres hacerlo realidad, ¡esta es tu oportunidad!♻️🌏 Aquí te contamos todo sobre la convocatoria de nuestra Aceleradora 100+​ ¿Qué esperas para inscribirte y recorrer junto a nosotros el camino del punto A al #PuntoB! ​ #SostenibilidadBavaria;https://www.instagram.com/p/C721HtKuhzj/?img_index=1;104;instagram
bavaria_colombia;2024-06-05;¡Hoy es el Día del Medio Ambiente y empiezan nuestras sorpresas! 🌍✨ Lanzamos convocatoria para la Aceleradora 100+ 💡💪. ¿Tienes un emprendimiento sostenible? ¡Esta es tu oportunidad! Estamos en busca de proyectos que ofrezcan soluciones innovadoras a nuestros desafíos de sostenibilidad. Postúlate en el LINK de la BIO. ¡Podrías recibir hasta 100 mil dólares 🚀 para implementar un proyecto piloto!;https://www.instagram.com/p/C72Ce35pedd/;6524;instagram
bavaria_colombia;2024-06-04;🌟 ¡Junio llega con grandes sorpresas! ♻️ ¡Mantente conectado para que recorramos juntos el camino hacia el #PuntoB! #SostenibilidadBavaria;https://www.instagram.com/p/C70NfO2pJnX/;310;instagram
bavaria_colombia;2024-06-04;¿Cómo que 20 pa’ 10?😅 Si alguien más queda así cuando su tendero de confianza le da las vueltas, eres de los nuestros y puedes decir con orgullo #SoyDeTienda. #LaUltimaYNosVamos #EmprendedoresBavaria;https://www.instagram.com/p/C7z050OpwT6/;83;instagram
bavaria_colombia;2024-05-31;¿Ajá ya conoces la historia de Vlacho y su tienda “Black and Yellow”? Ve ya al link en nuestra BIO y no te pierdas este capítulo lleno de sabrosura costeña. #LaÚltimaYNosVamos #EmprendedoresBavaria #SoyDeTienda;https://www.instagram.com/p/C7prqvbJ_Ji/;102;instagram
bavaria_colombia;2024-05-29;🆕 #ValeLaPenaVer 🇨🇴 | Bavaria - @bavaria_colombia lanza su nueva serie digital ‘La última y nos vamos’, junto a @dirtykitchenvideo que destaca las historias de los tenderos, los grandes emprendedores del barrio👏🏼🎬 Con esta iniciativa, Bavaria reconoce la importancia de las tiendas en Colombia y su aporte al progreso de la economía. A través de su programa Emprendedores, desde el 2017 Bavaria ha capacitado a más de 67mil tenderos y tenderas del país en materia de gestión comercial, digitalización e inclusión financiera.​ Cada semana, un nuevo capítulo se publicará en sus redes sociales, mostrando la oferta de valor única de las tiendas de barrio y las historias de sus protagonistas. ​ ¡Sigue la ruta! 🍻✨ #tiendasdebarrio #historiasúnicas #Bavaria #LaÚltimaYNosVamos #EmprendoresBavaria;https://www.instagram.com/p/C7kn4ckpbBF/?img_index=1;305;instagram
bavaria_colombia;2024-05-28;Vladimir Valiente, más conocido como “El Vlacho”, es uno de nuestros emprendedores de Barranquilla y dueño de la tienda “Black and Yellow” @bandylicores en el barrio El Valle. Junto al programa #EmprendedoresBavaria, Vlacho ha llevado su tienda al siguiente nivel, llenando al barrio de más motivos para brindar.🍺 ¡No te pierdas este capítulo lleno de sabrosura! #LaÚltimaYNosVamos #SoyDeTienda;https://www.instagram.com/p/C7h8FHxpICv/;2626;instagram
bavaria_colombia;2024-05-28;¿Quién está listo para pedir el “arranque”? 🌞✨La nueva serie “La última y nos vamos” ¡Llega a la región Norte! Prepárate para conocer las historias de nuestros emprendedores de barrio, con toda la sabrosura de la región Caribe. #EmprendedoresBavaria #SoyDeTienda;https://www.instagram.com/p/C7hIa6kuT_d/;175;instagram
bavaria_colombia;2024-05-27;📢 ¡Atención, Colombia! 🇨🇴 Si entiendes cuando las vueltas te las dan de 10 para 20 o de 30 para 50, ¡esta nueva serie es para ti! 🛒 Nos fuimos por todo el país para mostrar las historias de los tenderos, su trayectoria de emprendimiento y, por supuesto, la vida de los barrios. Próximamente en nuestras redes, ¡no te pierdas ni un solo capítulo! ¿Qué dicen entonces, la última y nos vamos? #EmprendedoresBavaria #LaÚltimaYNosVamos #soydetienda;https://www.instagram.com/p/C7fXQJipYAx/;475;instagram
bavaria_colombia;2024-05-23;🍽️🍻¡Sugerencias rápidas de maridaje con tu Club Colombia preferida! No olvides disfrutar de esta experiencia con la nueva Copa de Club Colombia, diseñada para resaltar aún más los sabores de nuestra Club. Busca las tapas o sixpacks y reclama tu copa en los puntos de redención autorizados. #ClubColombia;https://www.instagram.com/p/C7VCNOzpsSg/?img_index=1;133;instagram
bavaria_colombia;2024-05-22;"🌟 ♻️ Hoy en el Foro de Economía Circular de @eltiempo , Samira Fadul, nuestra vicepresidente de Legal y Asuntos Corporativos, conversó sobre cómo en Bavaria estamos transformando nuestros procesos hacia la circularidad, recorriendo así el camino hacia el PUNTO B; un punto donde el 100% de nuestros envases serán retornables o hechos en su mayoría de material reciclado. #SostenibilidadBavaria";https://www.instagram.com/p/C7SwrYZOR5d/;345;instagram
bavaria_colombia;2024-05-22;🌟 Hoy en el Foro de ‘Economía Circular’ de @eltiempo 📸 conversando sobre cómo en Bavaria estamos transformando nuestro presente para crear un futuro más sostenible ¡Gracias por la invitación a este espacio de construcción! #sostenibilidadbavaria;https://www.instagram.com/p/C7SkbxCpEa1/;58;instagram
bavaria_colombia;2024-05-22;🚀 ¿Buscas una nueva oportunidad? Inscríbete para ser el primero en enterarte de nuestras futuras oportunidades en el equipo de compras. 🔗LINK EN LA BIO;https://www.instagram.com/p/C7SgJxsJHmO/;221;instagram
bavaria_colombia;2024-05-21;💚🌍¡Seguimos transformando el presente para crear un mejor futuro! Samira Fadul, vicepresidente de Legal y Asuntos Corporativos, nos cuenta sobre dos hitos claves en nuestro recorrido del punto A al PUNTO B: cervezas hechas con energía solar y transformación del plástico PET ámbar. ♻️☀️ #sostenibilidadbavaria;https://www.instagram.com/p/C7PxEUJJ3P5/;321;instagram
bavaria_colombia;2024-05-21;🥖🐴¿Qué tal empezar el martes con la combinación más top? 🤔Según @tasteatlas ,el pandebono es el #1 en el TOP 10 de los mejores panes del mundo, y nosotros tenemos el complemento ideal: ¡una Pony Malta! ¿No esperes más y ve ya por tu Pony Malta con pandebono?💛;https://www.instagram.com/p/C7PB5KWuAuj/;144;instagram
bavaria_colombia;2024-05-20;Prepárate para ser el mejor anfitrión con la NUEVA COPA de Club Colombia. 🍻 Busca las tapas o sixpacks y reclama tu copa en los puntos de redención autorizados. #clubcolombia;https://www.instagram.com/p/C7MPVcKOUB9/?img_index=1;209;instagram
bavaria_colombia;2024-05-17;♻️ 🍻 Hoy en el #DíaMundialDelReciclaje agradecemos la labor de los más de 5 mil recicladores de oficio que hacen posible que logramos nuestras metas de circularidad, para transformar el presente y crear un mejor futuro, recorriendo el camino del punto A al PUNTO B. #SostenibilidadBavaria #BavariaPuntoB;https://www.instagram.com/p/C7Ffhkmp3Xb/;221;instagram
bavaria_colombia;2024-05-16;🍻¡Los colombianos siempre ofrecemos lo mejor a nuestros invitados! 🇨🇴 Nada mejor que una Club Colombia bien fría servida en su NUEVA COPA, que con su diseño único resalta las propiedades y sabores de nuestra icónica cerveza. Busca las tapas y reclama tu copa en los puntos de redención autorizados y en nuestra app TaDa ¡No te pierdas esta promo! #clubcolombia;https://www.instagram.com/p/C7DAOz7JcWU/;107;instagram
bavaria_colombia;2024-05-16;🍻 ¡Seguimos impulsando el progreso del Atlántico! Finalizando este año contaremos con dos grandes operaciones cerveceras en la región: nuestra emblemática Cervecería Aguila en Barranquilla, con más de 110 años de historia, y la Nueva Cervecería del Atlántico en Palmar de Varela. Conoce más de este proyecto en el siguiente video🙌 para saber cómo seguimos contribuyendo al empleo y al crecimiento local.;https://www.instagram.com/p/C7ChXbzJrT1/;349;instagram
bavaria_colombia;2024-05-14;🌍♻️ ¡Recorramos juntos el camino del punto A al PUNTO B! Un punto en el que tenemos la ambición de lograr una operación con cero emisiones netas de carbono a 2040. Aquí te contamos qué estamos haciendo para lograrlo. #sostenibilidadbavaria;https://www.instagram.com/p/C69PBy5OWjx/?img_index=1;193;instagram
bavaria_colombia;2024-05-10;🌟 Orgullosos de compartir que nuestra Vicepresidente de Legal y Asuntos Corporativos, Samira Fadul, figura en el top 100 de las mujeres más poderosas del 2024 según @forbescolombia Este listado reconoce a las mujeres que con su trabajo y liderazgo están destacando en todos los sectores de la vida pública, social y política, y que son ejemplo de inspiración para futuras generaciones. Samira gracias por inspirarnos, permitirnos impactar positivamente a millones de colombianos y llenar al país con más motivos para brindar.;https://www.instagram.com/p/C6zUhgNpQ29/;537;instagram
bavaria_colombia;2024-05-10;🌟Encamina tu carrera desde el inicio, uniéndote a un área en donde tu pasión cervecera crecerá a la par que tu profesión! ¡Aplica ya! LINK EN LA BIO;https://www.instagram.com/p/C6zF84RJdQb/;1082;instagram
bavaria_colombia;2024-05-10;💚🌍 ¡Un paso más en nuestro recorrido hacia el PUNTO B, un punto donde tenemos la ambición de lograr cero emisiones netas de carbono a 2040! #sostenibilidadbavaria;https://www.instagram.com/p/C6yyIJ2ucsL/;3591;instagram
bavaria_colombia;2024-05-09;👏🍻🌱¡Hoy celebramos que cada una de nuestras cervezas ahora es producida con un 23% menos de emisiones de carbono! Un gran hito en nuestro recorrido del punto A al PUNTO B. ¡El punto B, un futuro sostenible que construimos transformando nuestro presente! #SostenibilidadBavaria;https://www.instagram.com/p/C6w-4uHJCiK/;184;instagram
bavaria_colombia;2024-05-09;¿Listo para una dosis de innovación? 🚀 Conéctate hoy al conversatorio “Innovación como estrategia de crecimiento” de la @universidadeia , donde Sergio Rincón, presidente de Bavaria, contará cómo estamos transformando digitalmente nuestro negocio e innovando para adaptarnos a las necesidades de clientes y consumidores. #InnovaciónBavaria;https://www.instagram.com/p/C6wGMV8Obg2/;176;instagram
bavaria_colombia;2024-05-07;🚚⚡Desde hace más de 135 años recorremos todos los rincones de Colombia llevando la alegría de la celebración por todo el país. Ahora contamos con una flota más limpia y sostenible para seguir cuidando nuestro planeta #MovilidadSostenible;https://www.instagram.com/p/C6rtUGAppqa/;273;instagram
bavaria_colombia;2024-05-06;¡🔍 Te estamos buscando! Si eres un apasionado del mundo logístico, comercial, financiero o supply, esta es tu oportunidad. 🚀 Aplica antes del 17 de mayo y únete a nuestro equipo. LINK EN BIO #bavariatebusca;https://www.instagram.com/p/C6pTDa8pbx4/;2727;instagram
bavaria_colombia;2024-05-03;🎉Así cerramos nuestras sesiones de #CampusBavaria en Medellín, Barranquilla y Bogotá! Más de 150 estudiantes universitarios vivieron nuestra cultura de primera mano, aprendieron más de nuestra compañía y sobre cómo pueden convertirse en #CreadoresdeBrindis.;https://www.instagram.com/p/C6gr3wDue7T/;207;instagram
bavaria_colombia;2024-05-02;🍺👩‍🔬Si tu sueño es producir los brindis de toda Colombia, esta convocatoria es para ti. Bavaria te busca para desarrollar tu carrera con nuestro programa de Supply Trainee. ¡Inscríbete!​ Link en la Bio. #CreadoresdeBrindis #BavariaTeBusca #TalentoBavaria;https://www.instagram.com/p/C6eitrlJmin/?img_index=1;975;instagram
bavaria_colombia;2024-04-30;💼💰Una experiencia que impulsará tu carrera en el mundo financiero. Bavaria te busca para ser Talento Financiero. ¡Inscríbete ahora!​ Link en la Bio. #CreadoresdeBrindis #BavariaTeBusca #TalentoBavaria;https://www.instagram.com/p/C6Z_HXdplVd/?img_index=1;810;instagram
bavaria_colombia;2024-04-30;¡El tren vuelve a Colombia! 🚂 Y con él, ¡traemos cerveza! 🍻 Nos entusiasma ser parte de la reactivación del transporte ferroviario en nuestro país para seguir llenando a Colombia de más motivos para brindar🏔🌊;https://www.instagram.com/p/C6ZtETpJXLw/;613;instagram
bavaria_colombia;2024-04-30;Vender no es tarea fácil, pero hay quienes lo hacen hasta con los ojos cerrados. Bavaria te busca para ser Talento Comercial. ¡Aplica ahora!​ 😎🌟Link en la Bio. #CreadoresdeBrindis #BavariaTeBusca #TalentoBavaria;https://www.instagram.com/p/C6ZAWCtuCfI/?img_index=1;1012;instagram
bavaria_colombia;2024-04-29;Si lo que quieres para tu carrera y el mundo de la logística es lo que te apasiona, Bavaria te busca para ser Talento Logístico. 🚚💼 Aplica ahora​. Link en la bio. #CreadoresdeBrindis #BavariaTeBusca #TalentoBavaria;https://www.instagram.com/p/C6XRYEbpqXw/?img_index=1;2584;instagram
bavaria_colombia;2024-04-29;🎉¡Empezamos semana con grandes noticias: @cervezaaguila y @cervezapoker han sido destacadas como las marcas de cerveza con mayor recordación en Colombia. ¡Gracias a nuestros clientes y consumidores por elegirnos para ser parte de sus celebraciones! 🍻;https://www.instagram.com/p/C6XBd3gJv3W/;184;instagram
bavaria_colombia;2024-04-29;Esos talentos que pones en práctica en tu día a día, te pueden llevar muy lejos en tu carrera.🚀 ¡Por eso te buscamos a ti! Pronto conocerás más. ​#TalentoBavaria #CreadoresdeBrindis;https://www.instagram.com/p/C6Wha-oOHxX/;992;instagram
bavaria_colombia;2024-04-24;¡Cuando el tren suena, cervezas lleva! 🚂🍻 Celebremos juntos la reactivación del transporte ferroviario #SostenibilidadBavaria;https://www.instagram.com/p/C6KOmi0pVwF/;652;instagram
bavaria_colombia;2024-04-24;🚂🌎🍻¡Cuando el tren suena, cervezas lleva! En el #DíaDeLaTierra nos emociona anunciar que incursionamos en este nuevo modelo logístico multimodal que contribuye a reducir la huella de carbono y a aumentar la productividad del país. #SostenibilidadBavaria;https://www.instagram.com/p/C6KFRejJiql/;249;instagram
bavaria_colombia;2024-04-22;🚀 ¡Medellín, prepárate para la experiencia #CampusBavaria! Junto a Álvaro de Luna, nuestro VP de Mercadeo, podrán conocer todo sobre el increíble mundo de nuestras marcas. ¡Inscríbete ahora! LINK EN LA BIO;https://www.instagram.com/p/C6EfUjduPcG/;147;instagram
bavaria_colombia;2024-04-20;🚀¡Algunos datos sobre nuestra app TaDa que no te puedes perder! ¿Ya la descargaste? 🎩✨ #TaDaVaEnCamino;https://www.instagram.com/p/C5_VvkeOXm8/?img_index=1;181;instagram
bavaria_colombia;2024-04-19;🌿¡En Bavaria la sostenibilidad es parte de nuestro ADN! 🌿 Por eso, te traemos #CampusBavaria edición Sostenibilidad. Descubre de la mano de nuestro equipo todo lo que hay detrás de una cerveza y los proyectos que tenemos para la construcción de un mejor futuro. ¡Inscríbete! LINK EN LA BIO 🔗;https://www.instagram.com/p/C59da1NJQH1/;219;instagram
bavaria_colombia;2024-04-18;🚀 Campus Bavaria aterriza en “La arenosa”🚀 ¡Atención estudiantes de Barranquilla! ¿Están listos para vivir la experiencia de #CampusBavaria? Conoce todo lo que hay detrás de cada cerveza y cómo puedes formar parte del equipo que crea los brindis en Colombia. Inscríbete a la sesión en Barranquilla LINK EN LA BIO 🔗;https://www.instagram.com/p/C56K0Kkuoi0/;272;instagram
bavaria_colombia;2024-04-17;🍻Sabemos que es difícil escoger solo una🍻 ¿Cuál es tu bebida Bavaria favorita?Cuéntanos en los comentarios 🎉✨;https://www.instagram.com/p/C54WS1zpiqg/;379;instagram
