,account_name,date,content,link,likes,source,conteo_post,cleaned_content,word_count,topic,WORDS TOPIC,Nombre,negativo,neutro,positivo
686,BAVARIA_OFICIAL,2024-05-11 11:53:00,"¡#RetoDeSábado! Adivina la cerveza escondida en los emojis. Cuéntanos en los comentarios, dale retweet y te diremos si adivinaste bien ",https://x.com/BAVARIA_OFICIAL/status/1789338038109184026,3,Twitter,1,adivina escondida emojis cuéntanos comentarios dale retweet diremos adivinaste bien,10,5,"millones,premios,tapa,peso,goles",Millones por Destapar,,,
687,BAVARIA_OFICIAL,2024-05-11 11:53:00,¡Seguimos apostando por el progreso y el empleo en el Atlántico! Este año finalizaremos con dos grandes plantas cerveceras en la región: la icónica Cervecería Aguila en Barranquilla y la nueva Cervecería del Atlántico en Palmar de Varela.,https://x.com/BAVARIA_OFICIAL/status/1789337952541110703,5,Twitter,1,seguimos apostando progreso empleo atlántico año finalizaremos do grandes plantas cerveceras región icónica cervecería barranquilla nueva cervecería atlántico palmar varela,20,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
688,BAVARIA_OFICIAL,2024-05-11 11:17:00,"No caigas en fraudes, infórmate de nuestras convocatorias de empleo sólo por medio de nuestros canales oficiales y recuerda que no solicitamos pagos por participar en los procesos de selección o convocatorias de talento. Para más información visita http://bavaria.co",https://x.com/BAVARIA_OFICIAL/status/1789329094133293434,3,Twitter,1,caigas fraudes infórmate convocatorias empleo sólo medio canales oficiales recuerda solicitamos pagos participar procesos selección convocatorias talento información visita,19,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
689,BAVARIA_OFICIAL,2024-05-11 11:16:00,"Con TaDa, nuestra app de domicilios, llevamos la magia de nuestras bebidas a las diferentes regiones del país.  ¿Ya la descargaste en tu celular? #TaDaVaEnCamino",https://x.com/BAVARIA_OFICIAL/status/1789328801874268463,4,Twitter,1,app domicilios llevamos magia bebidas diferentes regiones país descargaste celular,10,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
690,BAVARIA_OFICIAL,2024-05-10 15:53:00," Nos llena de orgullo compartir que Samira Fadul, nuestra vicepresidente de Legal y Asuntos Corporativos, está en el top 100 de las mujeres más poderosas del 2024 según 
@forbescolombia
 . Su liderazgo es inspirador y nos ha permitido impactar positivamente a millones.",https://x.com/BAVARIA_OFICIAL/status/1789035973558362394,8,Twitter,1,llena orgullo compartir samira fadul vicepresidente legal asuntos corporativos top mujeres poderosas según liderazgo inspirador permitido impactar positivamente millones,19,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
691,BAVARIA_OFICIAL,2024-05-10 10:55:00,"¡Grandes noticias! Ahora cada una de nuestras cervezas es producida con 23% menos de emisiones de carbono. 
¡Un logro más en nuestro recorrido hacia el PUNTO B!#SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1788960971299402086,982,Twitter,1,grandes noticias ahora cada cervezas producida menos emisiones carbono logro recorrido hacia punto b,14,5,"millones,premios,tapa,peso,goles",Millones por Destapar,14.0,20.0,4.0
692,BAVARIA_OFICIAL,2024-05-09 18:08:00, ¡Hoy celebramos que cada una de nuestras cervezas ahora es producida con un 23% menos de emisiones de carbono! Un hito crucial en nuestro recorrido del punto A al PUNTO B. ¡Recorramos este camino juntos! #SostenibilidadBavaria,https://x.com/BAVARIA_OFICIAL/status/1788707593109533162,4,Twitter,1,celebramos cada cervezas ahora producida menos emisiones carbono hito crucial recorrido punto punto b recorramos camino junto,17,5,"millones,premios,tapa,peso,goles",Millones por Destapar,,,
693,BAVARIA_OFICIAL,2024-05-09 17:18:00,"¡Salud por el Atlántico! Para cierre de este año, contará con dos grandes operaciones cerveceras: nuestra nueva Cervecería del Atlántico, al tiempo que seguiremos acompañando a los barranquilleros desde nuestra Cervecería Aguila. Conoce más en",https://x.com/BAVARIA_OFICIAL/status/1788695040048406684,5,Twitter,1,salud atlántico cierre año contará do grandes operaciones cerveceras nueva cervecería atlántico tiempo seguiremos acompañando barranquilleros cervecería conoce,18,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
694,BAVARIA_OFICIAL,2024-05-09 09:50:00," Únete hoy al conversatorio Innovación como estrategia de crecimiento de la 
@UniversidadEIA
 , donde 
@SoySergioRincon
 , hablará sobre innovación y transformación digital
 
Universidad EIA Sede las Palmas - Biblioteca piso 0 
 
 Transmisión en vivo: https://youtube.com/@UniversidadEIA",https://x.com/BAVARIA_OFICIAL/status/1788582278664245319,5,Twitter,1,únete conversatorio innovación estrategia crecimiento hablará innovación transformación digitalxd universidad eia sede palmas biblioteca piso transmisión vivo,17,6,"parche,prepárense,sabor,show,único",El Show del Sabor,1.0,0.0,0.0
695,BAVARIA_OFICIAL,2024-05-08 11:01:00,¡Hora de elegir!  ¿Cuál de estas experiencias te gustaría vivir junto a nuestras marcas?,https://x.com/BAVARIA_OFICIAL/status/1788237826934329829,4,Twitter,1,hora elegir cuál experiencias gustaría vivir junto marcas,8,1,"parche,parceros,así,concierto,vemos",Vive el Parche,,,
696,BAVARIA_OFICIAL,2024-05-07 16:51:00,Desde hace más de 135 años recorremos todos los rincones de Colombia llevando la alegría de la celebración por todo el país. Ahora contamos con una flota más limpia y sostenible para seguir cuidando nuestro planeta  #MovilidadSostenible,https://x.com/BAVARIA_OFICIAL/status/1787963420383314306,7,Twitter,1,hace años recorremos rincones llevando alegría celebración país ahora contamos flota limpia sostenible seguir cuidando planeta,16,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
697,BAVARIA_OFICIAL,2024-05-07 09:41:00,#EsMartes y queremos saber ¿Cuáles son tus planes para esta semana?,https://x.com/BAVARIA_OFICIAL/status/1787855317969092790,2,Twitter,1,queremos saber cuáles plane semana,5,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
698,BAVARIA_OFICIAL,2024-05-07 09:30:00,"En Bavaria, no solo producimos las cervezas que tanto disfrutas, ¡también estamos comprometidos con la construcción de un futuro más sostenible!  Conoce más en: http://bavaria.co/desarrollo-sostenible",https://x.com/BAVARIA_OFICIAL/status/1787852570196574523,7,Twitter,1,solo producimos cervezas disfrutas comprometidos construcción futuro sostenible conoce,9,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
699,BAVARIA_OFICIAL,2024-05-06 18:25:00,"¡Atención! Bavaria busca talento en áreas logísticas, comerciales, financieras y de supply. ¿Cumples con los requisitos? ¡Aplica antes del 17 de mayo en http://bavaria.co/talento  y únete a nuestro equipo! #BavariaTeBusca",https://x.com/BAVARIA_OFICIAL/status/1787624694587253062,4,Twitter,1,atención busca talento áreas logísticas comerciales financieras supply cumples requisitos aplica mayo únete equipo,14,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
700,BAVARIA_OFICIAL,2024-05-06 14:06:00,"¿Te animas al desafío del lunes? ¿Podrías descubrir qué cerveza se oculta detrás de la silueta? Te damos tres pistas, ¡Déjanos tu respuesta en los comentarios!",https://x.com/BAVARIA_OFICIAL/status/1787559683542196569,4,Twitter,1,anima desafío lunes podrías descubrir oculta detrás silueta damos tres pistas déjanos respuesta comentarios,14,1,"parche,parceros,así,concierto,vemos",Vive el Parche,0.0,4.0,0.0
701,BAVARIA_OFICIAL,2024-05-03 15:22:00,"#DatoBavaria - ¿Sabías que el Complejo Industrial de Techo fue inaugurado el 31 de enero del año 1973? Esta obra, empleó la mejor tecnología del momento.",https://x.com/BAVARIA_OFICIAL/status/1786491640523202876,6,Twitter,1,sabías complejo industrial techo inaugurado enero año obra empleó mejor tecnología momento,12,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
702,BAVARIA_OFICIAL,2024-05-03 10:11:00,"¡Así finalizan nuestras sesiones del #CampusBavaria en Medellín, Barranquilla y Bogotá!  Más de 150 estudiantes universitarios se sumergieron en nuestra cultura y exploraron oportunidades para unirse a nuestro equipo",https://x.com/BAVARIA_OFICIAL/status/1786413176071799073,2,Twitter,1,así finalizan sesiones medellín barranquilla bogotá estudiantes universitarios sumergieron cultura exploraron oportunidades unirse equipo,14,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
703,BAVARIA_OFICIAL,2024-05-02 14:14:00,¿Qué presentación de Pony Malta crees que corresponde a la sombra? Participa en nuestro #RetoDeJueves dejando tu respuesta en los comentarios. ,https://x.com/BAVARIA_OFICIAL/status/1786112061925097891,2,Twitter,1,presentación pony malta cree corresponde sombra participa dejando respuesta comentarios,10,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,0.0,5.0,0.0
704,BAVARIA_OFICIAL,2024-05-02 14:09:00,Destapar una cerveza y decir: Yo hice esta pola es una experiencia que podrás vivir con nosotros. #BavariaTeBusca para convertirte en Supply Trainee. Anímate a inscribirte y ser parte del equipo que pone las polas.  https://lc.cx/b_0fjc,https://x.com/BAVARIA_OFICIAL/status/1786110684515668235,1,Twitter,1,destapar decir hice pola experiencia podrás vivir convertirte supply trainee anímate inscribirte ser parte equipo pone polas,17,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
705,BAVARIA_OFICIAL,2024-05-01 13:18:00, Hoy celebramos a nuestros talentosos #CreadoresdeBrindis. Gracias a su dedicación y gran trabajo podemos crear juntos un futuro con más motivos para brindar.,https://x.com/BAVARIA_OFICIAL/status/1785735574592028749,1,Twitter,1,celebramos talentosos gracias dedicación gran trabajo podemos crear junto futuro motivos brindar,12,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
706,BAVARIA_OFICIAL,2024-04-30 19:41:00,Estamos buscando a las planean sus finanzas para unirse a nuestro equipo. Sé parte de la convocatoria para Talentos Financieros. ¡Aplica ya! https://lc.cx/wMB122,https://x.com/BAVARIA_OFICIAL/status/1785469553402585449,2,Twitter,1,buscando planean finanzas unirse equipo sé parte convocatoria talentos financieros aplica,11,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
707,BAVARIA_OFICIAL,2024-04-30 17:53:00,"¡Cerramos este mes celebrando que nuestra app de domicilios TaDa!  TaDa ha revolucionado cómo pedir cerveza en Colombia. Entregas en 35 min, snacks y envases retornables. Lee más en 
@revistapym
:",https://x.com/BAVARIA_OFICIAL/status/1785442362283397202,1,Twitter,1,cerramos me celebrando app domicilios revolucionado cómo pedir entregas min snack envases retornables lee,14,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
708,BAVARIA_OFICIAL,2024-04-30 17:11:00,"¡El tren vuelve a andar  en Colombia, y esta vez con cerveza a bordo!  Nos emociona ser parte de la reactivación del transporte ferroviario en nuestro país  ",https://x.com/BAVARIA_OFICIAL/status/1785431756985847893,2,Twitter,1,tren vuelve andar vez bordo emociona ser parte reactivación transporte ferroviario país,12,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
709,BAVARIA_OFICIAL,2024-04-30 16:37:00,"¿Cuál crees que es la competencia más importante para aplicar a la convocatoria de #TalentosLogísticos? 

- Liderazgo
- Adaptación 
- Ambición
- Pensamiento estratégico

Conoce más y aplica ya en: http://bavaria.co/talento/logistica",https://x.com/BAVARIA_OFICIAL/status/1785423352867225871,0,Twitter,1,cuál cree competencia importante aplicar convocatoria liderazgoxd adaptación ambiciónxd pensamiento estratégicoxd conoce aplica,13,1,"parche,parceros,así,concierto,vemos",Vive el Parche,,,
710,BAVARIA_OFICIAL,2024-04-30 11:08:00, ¡Martes con sabor a fin de semana!  ¿Te unes al #RetoDeHoy? Organiza la imagen en los comentarios. Aquí tienes una pista: ¡es el lugar donde se crean tus cervezas favoritas! ,https://x.com/BAVARIA_OFICIAL/status/1785340470102557112,2,Twitter,1,martes sabor fin semana unes organiza imagen comentarios aquí pista lugar crean cervezas favoritas,14,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,0.0,1.0,0.0
711,BAVARIA_OFICIAL,2024-04-30 10:31:00,¿Siempre has pensado que vender es a lo que te quieres dedicar? Ahora podrás convertir las ventas en tu profesión. #BavariaTeBusca para ser Talento Comercial. ¿Te animas? ¡Aplica! https://lc.cx/r-IgMT ,https://x.com/BAVARIA_OFICIAL/status/1785331251815063683,2,Twitter,1,siempre pensado vender quieres dedicar ahora podrás convertir ventas profesión ser talento comercial anima aplica,15,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
712,BAVARIA_OFICIAL,2024-04-29 18:26:00,"Si piensas que poner de acuerdo a 10 amigos y organizar un viaje es algo normal para ti, buscamos ese talento excepcional para planificar y llevar a cabo. #BavariaTeBusca para ser Talento Logístico. ¡Inscríbete!  https://lnkd.in/gx-F7tff

#CreadoresdeBrindis #TalentoBavaria",https://x.com/BAVARIA_OFICIAL/status/1785088330830389616,3,Twitter,1,piensas poner acuerdo amigos organizar viaje normal buscamos talento excepcional planificar llevar cabo ser talento logístico inscríbete,17,1,"parche,parceros,así,concierto,vemos",Vive el Parche,0.0,2.0,0.0
713,BAVARIA_OFICIAL,2024-04-29 17:13:00,En Bavaria tenemos una cerveza para cada ocasión y gusto. ¡Salud!  ¿Cuál es tu favorita?,https://x.com/BAVARIA_OFICIAL/status/1785069839519772816,2,Twitter,1,cada ocasión gusto salud cuál favorita,6,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
714,BAVARIA_OFICIAL,2024-04-29 16:00:00,"Aguila y Poker han sido reconocidas como las marcas de cerveza con mayor recordación en nuestro país, según el estudio Top of mind de la Revista Dinero | YanHaas ¡Gracias a nuestros clientes y consumidores qué nos eligen a diario! ",https://x.com/BAVARIA_OFICIAL/status/1785051511438954766,3,Twitter,1,sido reconocidas marcas mayor recordación país según estudio top of mind revista dinero yanhaas gracias clientes consumidores eligen diario,19,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
715,BAVARIA_OFICIAL,2024-04-29 15:51:00,"¡#RetoDeLunes! Adivina la cerveza escondida en los emojis. Cuéntanos en los comentarios, dale retweet y te diremos si adivinaste bien ",https://x.com/BAVARIA_OFICIAL/status/1785049262104924450,3,Twitter,1,adivina escondida emojis cuéntanos comentarios dale retweet diremos adivinaste bien,10,5,"millones,premios,tapa,peso,goles",Millones por Destapar,0.0,2.0,0.0
716,BAVARIA_OFICIAL,2024-04-29 15:50:00,"Junto a nuestros aliados lanzamos hace un año ""ReciParche Bavaria"", un programa inclusivo para fortalecer la labor de los recicladores de oficio en Colombia e impulsar la economía circular. #Reciclaje #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1785049074149826789,1,Twitter,1,junto aliados lanzamos hace año reciparche programa inclusivo fortalecer labor recicladores oficio impulsar economía circular,15,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
717,BAVARIA_OFICIAL,2024-04-29 11:32:00,¿Listo para llevar tus talentos al siguiente nivel? Estamos buscando a personas como tú para unirse a nuestro equipo. ¡Mantente al tanto para más información! ,https://x.com/BAVARIA_OFICIAL/status/1784984110928125980,2,Twitter,1,listo llevar talentos siguiente nivel buscando persona unirse equipo mantente información,11,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,0.0,1.0,0.0
718,BAVARIA_OFICIAL,2024-04-26 17:33:00,El verdadero finde perfecto es,https://x.com/BAVARIA_OFICIAL/status/1783987840465932384,0,Twitter,1,verdadero finde perfecto es,4,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
719,BAVARIA_OFICIAL,2024-04-26 16:39:00,¡Es momento de decidir!  ¿Cuál es la mejor manera de terminar una larga semana? ¡Reacciona a tu producto Bavaria favorito!,https://x.com/BAVARIA_OFICIAL/status/1783974105399652492,6,Twitter,1,momento decidir cuál mejor manera terminar larga semana reacciona producto favorito,11,1,"parche,parceros,así,concierto,vemos",Vive el Parche,0.0,1.0,0.0
720,BAVARIA_OFICIAL,2024-04-26 16:28:00,"#EsViernes y es momento de pedir tus cervezas frías por nuestra app TaDa. Recuerda que toda celebración se vive mejor con moderación, sé un #PRODeLaModeración",https://x.com/BAVARIA_OFICIAL/status/1783971392330867095,1,Twitter,1,momento pedir cervezas frías app recuerda toda celebración vive mejor moderación sé,12,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
721,BAVARIA_OFICIAL,2024-04-26 14:40:00,"Recibimos la visita de distintas ONGs en nuestra cervecería de Tocancipá, para conversar sobre nuestras apuestas en sostenibilidad y fortalecer alianzas estratégicas. ¡Juntos construyendo un futuro con más motivos para brindar! #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1783944368153325865,2,Twitter,1,recibimos visita distintas ongs cervecería tocancipá conversar apuestas sostenibilidad fortalecer alianzas estratégicas junto construyendo futuro motivos brindar,17,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
722,BAVARIA_OFICIAL,2024-04-25 17:59:00,"En Bavaria avanzamos en la construcción de nuestra nueva Cervecería del Atlántico, un proyecto que aportará al progreso y a la innovación en Colombia. #CerveceríaDelAtlántico",https://x.com/BAVARIA_OFICIAL/status/1783631958125281771,4,Twitter,1,avanzamos construcción nueva cervecería atlántico proyecto aportará progreso innovación,9,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
723,BAVARIA_OFICIAL,2024-04-25 17:57:00,"¡Prepárate para las Pokerlímpics de 
@CervezaPoker
!  Este sábado 27 de abril, en Bogotá, la diversión está garantizada con música en vivo y la emoción de competir por un premio de 100 millones de pesos. ¡No te lo pierdas en la avenida de Las Américas #68-94! #Pokerlímpics",https://x.com/BAVARIA_OFICIAL/status/1783631536987787494,3,Twitter,1,prepárate pokerlímpics sábado abril bogotá diversión garantizada música vivo emoción competir premio millones peso pierdas avenida américas,17,5,"millones,premios,tapa,peso,goles",Millones por Destapar,,,
724,BAVARIA_OFICIAL,2024-04-25 17:53:00,¿Sabes cuál es la cervecería Bavaria más cercana a ti? Cuéntanos en los comentarios:,https://x.com/BAVARIA_OFICIAL/status/1783630413207945642,0,Twitter,1,sabes cuál cervecería cercana cuéntanos comentarios,6,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
725,BAVARIA_OFICIAL,2024-04-25 17:50:00,"¿Sabías que en nuestra nueva Cervecería del Atlántico, que iniciará operaciones a finales de este año, produciremos 6 millones de hectolitros de cerveza para seguir llenando a Colombia de más motivos para brindar?  #CerveceríaDelAtlántico",https://x.com/BAVARIA_OFICIAL/status/1783629674179961017,4,Twitter,1,sabías nueva cervecería atlántico iniciará operaciones finale año produciremos millones hectolitros seguir llenando motivos brindar,15,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
726,BAVARIA_OFICIAL,2024-04-25 17:11:00,¡Ya está atardeciendo y puedes pedir a través de nuestra app oficial de domicilios TaDa para celebrarlo! Recuerda que se disfruta mejor siendo siempre #PRODeLaModeración,https://x.com/BAVARIA_OFICIAL/status/1783619951636382150,4,Twitter,1,atardeciendo puedes pedir través app oficial domicilios celebrarlo recuerda disfruta mejor siendo siempre,13,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,1.0,0.0,0.0
727,BAVARIA_OFICIAL,2024-04-25 16:34:00,Desde 2017 con Emprendedoras Bavaria iniciamos el programa para la transformación del canal tradicional en Colombia. Hoy ya son más de 67 mil tenderos y tenderas que se unen y dicen con orgullo #SoyDeTienda ¿Quieres saber más? Ingresa a: http://emprendedores.bavaria.co,https://x.com/BAVARIA_OFICIAL/status/1783610622912942339,0,Twitter,1,emprendedoras iniciamos programa transformación canal tradicional mil tenderos tenderas unen dicen orgullo quieres saber ingresa,15,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
728,BAVARIA_OFICIAL,2024-04-25 16:21:00,"En Bavaria apostamos por el transporte multimodal, buscando reducir nuestra huella de carbono al llevar nuestros productos a través del corredor férreo más largo de Colombia #SostenibilidadBavaria #InnovaciónBavaria",https://x.com/BAVARIA_OFICIAL/status/1783607278031032645,4,Twitter,1,apostamos transporte multimodal buscando reducir huella carbono llevar productos través corredor férreo largo,13,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
729,BAVARIA_OFICIAL,2024-04-25 16:10:00,¿Tienes alguna anécdota familiar o tuya junto a Bavaria que quieras compartir? ¡Nos encantaría escucharla! Envía tu foto con tu historia y celebremos juntos más de 135 años de momentos inolvidables,https://x.com/BAVARIA_OFICIAL/status/1783604477783588874,2,Twitter,1,alguna anécdota familiar junto quieras compartir encantaría escucharla envía foto historia celebremos junto años momentos inolvidables,16,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
730,BAVARIA_OFICIAL,2024-04-25 15:43:00,"¡Cuando el tren suena, cervezas lleva! ¿Cuál de estas esperas que llegue a la costa Caribe en tren??",https://x.com/BAVARIA_OFICIAL/status/1783597629877748084,3,Twitter,1,tren suena cervezas lleva cuál esperas llegue costa caribe tren,10,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
731,BAVARIA_OFICIAL,2024-04-25 14:54:00,"¡El tren vuelve a rodar en Colombia, y esta vez con cerveza a bordo!  Nos emociona ser parte de la reactivación del transporte ferroviario en nuestro país#SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1783585367037223035,8,Twitter,1,tren vuelve rodar vez bordo emociona ser parte reactivación transporte ferroviario país,12,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
732,BAVARIA_OFICIAL,2024-04-25 14:26:00,¡La nueva presentación de Club Colombia Dorada en lata de 473ml ofrece más de lo mejor! ¿Ya la probaste?  #MásDeLoMejor,https://x.com/BAVARIA_OFICIAL/status/1783578277250048047,2,Twitter,1,nueva presentación dorada lata ml ofrece mejor probaste,8,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
733,BAVARIA_OFICIAL,2024-04-25 13:39:00,"Jueves de ser un #PRODeLaModeración: Cuando sales a tomar cervezas con tus amigos, eres el que siempre",https://x.com/BAVARIA_OFICIAL/status/1783566406824411433,0,Twitter,1,jueves ser sale tomar cervezas amigos siempre,7,4,"frías,cerveza,fútbol,combo",Goles y Frías,,,
734,BAVARIA_OFICIAL,2024-04-25 11:02:00,#DatoBavaria ¿Sabías que la primera producción de nuestra Cervecería de Tocancipá se realizó el 19 de enero de 1995? ,https://x.com/BAVARIA_OFICIAL/status/1783527116094509542,3,Twitter,1,sabías primera producción cervecería tocancipá realizó enero,7,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
735,BAVARIA_OFICIAL,2024-04-24 17:32:00,"Aquí llevamos los brindis de Colombia! Porque ahora cuando el tren suena, cervezas lleva a todo el Caribe   #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1783262715995099487,4,Twitter,1,aquí llevamos brindis ahora tren suena cervezas lleva caribe,9,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
736,BAVARIA_OFICIAL,2024-04-24 16:45:00,"¡Cuando el tren suena, cervezas lleva!  Celebramos la reactivación del transporte ferroviario. ¡Una apuesta por la sostenibilidad y la eficiencia logística! #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1783250985315348540,90,Twitter,1,tren suena cervezas lleva celebramos reactivación transporte ferroviario apuesta sostenibilidad eficiencia logística,12,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
737,BAVARIA_OFICIAL,2024-04-24 16:30:00,"Felicitaciones a los más de 1.400 tenderos graduados del programa #EmprendedoresBavaria en Barranquilla. Hoy ya son más de 67 mil emprendedores que a través de entrenamientos, digitalización e inclusión financiera han impulsado el crecimiento de su negocio..",https://x.com/BAVARIA_OFICIAL/status/1783247064144437661,1,Twitter,1,felicitaciones tenderos graduados programa barranquilla mil emprendedores través entrenamientos digitalización inclusión financiera impulsado crecimiento negocio,15,2,"junto,mejor,gratis,futuro,tenderos",Tenderos y Futuro,,,
738,BAVARIA_OFICIAL,2024-04-24 16:17:00,#RetoBavaria  ¡Te ponemos a prueba! Escribe en los comentarios la primera marca que encuentres y comparte esta sopa de letras con tus amigos. ,https://x.com/BAVARIA_OFICIAL/status/1783243967288549492,3,Twitter,1,ponemos prueba escribe comentarios primera marca encuentres comparte sopa letras amigo,11,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,0.0,2.0,1.0
739,BAVARIA_OFICIAL,2024-04-24 15:38:00,"Avanzamos hacia nuestra meta de lograr cero emisiones netas a 2040, por eso, incursionamos en un nuevo modelo logístico que incluye transporte ferroviario  reduciendo la huella de carbono. Lee la nota completa de 
@WRadioColombia
: https://wradio.com.co/2024/04/23/bavaria-apuesta-a-la-reactivacion-ferrea-en-colombia-transportara-toneladas-de-productos/  #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1783233956357226911,6,Twitter,1,avanzamos hacia meta lograr cero emisiones netas incursionamos nuevo modelo logístico incluye transporte ferroviario reduciendo huella carbono lee nota completa,20,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,,,
740,BAVARIA_OFICIAL,2024-04-23 17:45:00,¿Ya hiciste tu primer domicilio a través de nuestra app TaDa? ,https://x.com/BAVARIA_OFICIAL/status/1782903607961985398,0,Twitter,1,hiciste primer domicilio través app,5,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
741,BAVARIA_OFICIAL,2024-04-23 17:22:00,"Con tres frecuencias mensuales y 10.000 toneladas de cerveza, en Bavaria volvimos a los trenes para llevar nuestras marcas a destinos del Caribe. Una iniciativa que apunta a la eficiencia logística y la sostenibilidad.  #BavariaEnTren",https://x.com/BAVARIA_OFICIAL/status/1782897915888840928,11,Twitter,1,tres frecuencias mensuales toneladas volvimos trenes llevar marcas destinos caribe iniciativa apunta eficiencia logística sostenibilidad,15,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
742,BAVARIA_OFICIAL,2024-04-23 16:38:00, ¿Sabías que en Bavaria reusamos nuestras botellas de vidrio más de 30 veces para contribuir al cuidado del planeta?#DíaDeLaTierra #BavariaSostenible,https://x.com/BAVARIA_OFICIAL/status/1782886869388198101,3,Twitter,1,sabías reusamos botellas vidrio veces contribuir cuidado planeta,8,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
743,BAVARIA_OFICIAL,2024-04-23 15:02:00,"Es martes pero #TaDaVaEnCamino: cerveza fría, snacks, precios competitivos y un envases retornables para cuidar el ¿Ya descargaste nuestra app de domicilios Tada?",https://x.com/BAVARIA_OFICIAL/status/1782862617255489824,0,Twitter,1,martes fría snack precios competitivos envases retornables cuidar descargaste app domicilios,11,0,"vamos,unidos,frías,sele,gente",Unidos por las Frías,,,
744,BAVARIA_OFICIAL,2024-04-22 19:23:00,"¡Cuando el tren suena, cervezas lleva! Hoy en el #DíaDeLaTierra nos emociona anunciar que incursionamos en este nuevo modelo logístico multimodal que contribuye a reducir la huella de carbono y a aumentar la productividad del país. #SostenibilidadBavaria",https://x.com/BAVARIA_OFICIAL/status/1782565861951156289,131,Twitter,1,tren suena cervezas lleva emociona anunciar incursionamos nuevo modelo logístico multimodal contribuye reducir huella carbono aumentar productividad país,18,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,2.0,0.0,1.0
745,BAVARIA_OFICIAL,2024-04-22 15:19:00," En Bavaria, estamos comprometidos con el desarrollo del país. Incursionamos con este modelo logístico reduce la huella ambiental y lleva las cervezas más queridas por los colombianos. ¡Lee más en 
@Portafolioco
!",https://x.com/BAVARIA_OFICIAL/status/1782504409013928159,2000,Twitter,1,comprometidos desarrollo país incursionamos modelo logístico reduce huella ambiental lleva cervezas queridas colombianos lee,14,3,"conoce,convocatoria,parte,equipo,aquí",Juntos en Equipo,1.0,4.0,2.0
